academic_freq,non_academic_freq,phrase,ratio
16322,1588,case of,10.27833753148615
30380,100,cluster,303.8
14482,808,containing,17.92326732673267
75206,11494,based on,6.543065947450844
186853,69251,used,2.69819930398117
6725,3819,the concept,1.760932181199267
6927,11,error rate,629.7272727272727
8476,286,is used to,29.63636363636364
4948,3131,plan to,1.580325774512935
6955,28,the discourse,248.3928571428571
9653,627,arc,15.39553429027113
6742,251,model with,26.8605577689243
4890,793,increased,6.166456494325347
38419,9412,general,4.081916702082448
8180,644,assume that,12.70186335403727
8963,222,representing,40.37387387387388
4996,301,the con,16.59800664451827
10352,1,the syntactic,10352.0
37080,9925,the two,3.736020151133501
8839,1,tional,8839.0
7001,82,correspond to,85.3780487804878
12913,312,dependent,41.38782051282051
91907,6105,set of,15.05438165438165
21021,1082,labeled,19.4279112754159
30185,1,tions,30185.0
24481,641,the data,38.19188767550702
2868,35,in sentence,81.94285714285714
203287,600,et al,338.8116666666667
9456,918,efficient,10.30065359477124
8119,3897,work in,2.08339748524506
6428,2934,one or,2.190865712338105
25693,3282,co,7.828458257160269
7273,1736,functional,4.189516129032258
8779,25,the probability of,351.16
6904,322,employed,21.44099378881987
15052,1442,refer,10.43828016643551
4980,589,beam,8.455008488964346
6531,128,carried out,51.0234375
52072,9084,de,5.732276530162924
15408,6313,act,2.440677966101695
5184,400,examine,12.96
100,19,et al the,5.263157894736842
7374,2434,than one,3.029580936729663
85925,7498,term,11.45972259269139
5293,161,data to,32.87577639751553
6092,1517,id,4.015820698747528
6708,1,natural language processing,6708.0
7442,1,data we,7442.0
5155,773,naive,6.66882276843467
1125,187,table the,6.016042780748663
5187,1122,is important,4.622994652406417
7256,1708,driven,4.248243559718969
8905,834,in which the,10.67745803357314
19708,3,language model,6569.333333333333
10504,6237,designed,1.684143017476351
7347,482,modified,15.24273858921162
366,24,al in,15.25
27143,6828,provide,3.975248974809607
10958,146,variant,75.05479452054794
6768,32,outperforms,211.5
5506,1391,allowing,3.958303378864127
198,9,for given,22.0
5052,3361,with other,1.503124070217197
32393,21,in figure,1542.52380952381
7140,296,of data,24.12162162162162
11018,339,construct,32.50147492625369
10099,515,formal,19.60970873786408
7756,1,of semantic,7756.0
15762,774,obtain,20.36434108527132
4853,3220,one can,1.507142857142857
20226,900,described in,22.47333333333333
7233,1162,reduced,6.224612736660929
15063,1051,significantly,14.33206470028544
23113,2686,strategy,8.604988830975428
128623,2487,task,51.71813429835143
28216,7887,contains,3.577532648662356
13534,80,binary,169.175
28846,11391,content,2.532350100956896
8050,314,employ,25.63694267515924
13116,5298,limited,2.475651189127973
11635,924,problem of,12.59199134199134
113824,61496,that the,1.850917132821647
5457,1790,for every,3.048603351955307
8509,1427,system and,5.962859145059565
8800,698,pa,12.60744985673352
11622,867,indicate,13.40484429065744
22248,1789,relevant,12.43599776411403
13017,3667,the final,3.549768202890646
9758,58,reordering,168.2413793103448
6310,117,we believe,53.93162393162393
13133,7078,and to,1.855467646227748
25930,3834,show the,6.763171622326552
8091,809,distinct,10.00123609394314
109249,4669,training,23.39880059970015
8917,1988,or more,4.485412474849094
16820,9115,relationship,1.845309928688974
5790,608,are given,9.523026315789474
8901,897,used in the,9.923076923076923
18316,308,mt,59.46753246753246
4746,719,describes the,6.600834492350486
33226,2892,used in,11.48893499308437
18417,347,evaluate,53.07492795389049
14166,5497,includes,2.577042022921594
9448,1660,unknown,5.691566265060241
8117,578,system the,14.04325259515571
10878,2614,the other hand,4.161438408569243
5081,196,efficiency,25.9234693877551
9571,1456,presented in,6.573489010989011
493,83,al and,5.939759036144578
4790,78,in text,61.41025641025641
5407,1652,necessarily,3.273002421307506
74507,12079,paper,6.168308634820764
5223,998,use of the,5.233466933867735
4978,370,effectiveness,13.45405405405405
6667,943,followed by,7.06998939554613
5967,345,the object,17.29565217391304
6790,17,denotes,399.4117647058824
24793,2768,according,8.957008670520231
7460,645,the gold,11.56589147286822
18691,2426,factor,7.704451772464963
16973,5009,field,3.388500698742264
90989,52116,show,1.745893775424054
31560,19059,main,1.655910593420431
19497,2568,each of,7.592289719626168
16225,10597,is also,1.531093705765783
8147,1543,semi,5.2799740764744
6397,9,word order,710.7777777777778
5871,791,collins,7.422250316055626
17420,8646,for all,2.014804533888503
6188,559,demonstrate,11.06976744186047
4661,2484,from an,1.876409017713365
12672,1631,combination of,7.769466584917229
5041,196,preceding,25.71938775510204
23948,3471,improvement,6.899452607317776
9794,4041,showed,2.423657510517199
8001,72,data for,111.125
12294,2377,introduced,5.172065628944047
74930,2015,document,37.18610421836228
440,197,figure the,2.233502538071066
8227,236,overlap,34.86016949152543
16748,1139,shared,14.70412642669008
8311,376,system in,22.10372340425532
7034,675,referring,10.42074074074074
5416,1180,reflect,4.589830508474576
40737,171,constraint,238.2280701754386
5710,1099,added to,5.195632393084622
5427,426,are used to,12.73943661971831
6281,880,expansion,7.1375
6116,175,for english,34.94857142857143
15096,6664,since the,2.26530612244898
5971,88,task the,67.85227272727273
33019,982,word in,33.62423625254583
7490,3858,loss,1.941420425090721
5830,1345,depending on,4.33457249070632
50394,6478,the word,7.779252855819697
5306,50,each sentence,106.12
10963,78,the relation,140.551282051282
10040,100,each word,100.4
7482,375,to train,19.952
4818,810,and non,5.948148148148148
8427,950,ratio,8.870526315789474
7283,76,nominal,95.82894736842105
12546,398,implementation,31.52261306532663
11193,26,entropy,430.5
7911,435,the context of,18.18620689655172
5901,1833,treated,3.219312602291326
11996,592,representation of,20.26351351351351
5257,2759,organized,1.905400507430228
5186,145,lex,35.76551724137931
28757,393,obtained,73.17302798982189
11514,3866,ii,2.978272115882048
49383,24,parsing,2057.625
33294,11149,space,2.986276796125213
10359,3,we propose,3453.0
15966,818,resulting,19.51833740831296
4658,349,ibm,13.34670487106017
6642,259,goal of,25.64478764478764
22062,6563,final,3.361572451622734
4812,3149,that all,1.52810416005081
5224,217,indicates that,24.07373271889401
8561,6,ple,1426.833333333333
10893,2807,adding,3.880655504096901
22028,3775,additional,5.83523178807947
7386,341,percentage,21.65982404692082
13375,3301,requires,4.051802484095728
4612,203,automated,22.7192118226601
26933,3447,combination,7.813460980562808
20818,3996,sample,5.20970970970971
4636,1,the parsing,4636.0
25706,10685,due to,2.405802526906879
8834,749,the term,11.79439252336449
40118,214,discourse,187.4672897196262
5371,290,be applied,18.52068965517241
12241,322,modeling,38.01552795031056
11266,6011,code,1.874230577274996
99785,37127,by the,2.687666657688475
10923,408,sec,26.77205882352941
424016,241207,in the,1.75789259847351
5850,1,perfor,5850.0
4676,669,referred to,6.989536621823618
25266,3529,link,7.159535279115897
5624,388,to select,14.49484536082474
8192,24,conditional,341.3333333333333
4922,435,adapted,11.31494252873563
12454,293,the grammar,42.50511945392491
9781,67,tween,145.9850746268657
6486,622,measured,10.42765273311897
7022,68,vp,103.2647058823529
74859,13116,value,5.707456541628545
8079,2702,information about,2.9900074019245
7068,2559,majority,2.762016412661196
4862,404,subjective,12.03465346534654
21119,10,paper we,2111.9
13282,110,tic,120.7454545454545
9580,3016,formula,3.176392572944297
4797,232,interpreted,20.67672413793104
26459,5850,element,4.522905982905983
8725,569,improve the,15.33391915641476
10168,513,di,19.82066276803119
58812,8411,learning,6.99227202472952
12872,300,with respect,42.90666666666667
